id,full_name,gender,date_of_birth,blood_group,phone,email,roll_no,abc_id,aadhaar_number,photo_url,tc_number,address,city,state,pincode,father_name,mother_name,parent_phone,guardian_name,annual_income,siblings,community,religion,caste,nationality,mother_tongue,stream,department,dept_id,branch,branch_full_name,jntuh_branch_code,admission_year,batch,current_year,section,current_semester,cgpa,sgpa_current,active_backlogs,admission_category,eamcet_hall_ticket,eamcet_rank,fee_category,annual_tuition_fee,hostel_fee,total_annual_fee,scholarship,scholarship_amount,bus_route,student_status
STU-00206,Rakesh Bhat,Male,2006-05-14,A+,9193198413,rakesh.00206@student.aits.edu.in,23A81A050086,509042558814,XXXX-XXXX-8404,https://randomuser.me/api/portraits/men/9.jpg,AITS/TC/2023/6084,"H.No 3-67, Dilsukhnagar",Hyderabad,Telangana,500032,Ganesh Bhat,Aruna Bhat,9942827184,Ganesh Bhat,150000,2,SC,Hindu,Arundhatiya,Indian,Tamil,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.87,8.15,0,EAMCET,TS73263,66543,Hosteller,95000,55000,150000,SC/ST Post-Matric,45000,,Active
STU-00207,Harsha Varma,Male,2005-04-24,O+,9139247989,harsha.00207@student.aits.edu.in,23A81A050087,527174734602,XXXX-XXXX-9558,https://randomuser.me/api/portraits/men/10.jpg,AITS/TC/2023/8227,"H.No 4-56/2, Near Water Tank, Alwal",Hyderabad,Telangana,500097,Aakash Varma,Dharani Varma,9193497030,Aakash Varma,500000,1,OC,Hindu,Velama,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,6.81,6.87,0,EAMCET,TS85701,41913,Day Scholar,95000,0,95000,,0,,Active
STU-00208,Ajay Babu,Male,2005-05-04,O+,9116381768,ajay.00208@student.aits.edu.in,23A81A050088,787015658855,XXXX-XXXX-9422,https://randomuser.me/api/portraits/men/11.jpg,AITS/TC/2023/1826,"Plot 22, Nagendra Nagar, Nacharam",Hyderabad,Telangana,500080,Srikanth Babu,Varsha Babu,9251995483,Srikanth Babu,400000,1,OC,Hindu,Kapu,Indian,Kannada,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,6.96,7.32,0,Management,,,Hosteller,95000,55000,150000,,0,,Active
STU-00209,Swetha Chowdary,Female,2003-07-06,A-,9856641801,swetha.00209@student.aits.edu.in,23A81A050089,794035603249,XXXX-XXXX-8304,https://randomuser.me/api/portraits/women/12.jpg,AITS/TC/2023/5227,"Flat 205, Ramdev Residency, Uppal",Hyderabad,Telangana,500035,Raghav Chowdary,Bhavana Chowdary,9911472797,Raghav Chowdary,800000,1,OC,Hindu,Komati,Indian,Urdu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,6.61,5.96,0,EAMCET,TS69714,41683,Day Scholar,95000,0,95000,,0,Route-10,Active
STU-00210,Akhil Nair,Male,2004-06-15,O+,9623456368,akhil.00210@student.aits.edu.in,23A81A050090,168849460206,XXXX-XXXX-8787,https://randomuser.me/api/portraits/men/13.jpg,AITS/TC/2023/4908,"H.No 5-34, Mehdipatnam",Hyderabad,Telangana,500031,Sunil Nair,Vidya Nair,9474322976,Sunil Nair,1500000,1,BC-A,Hindu,Padmasali,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,6.9,7.27,0,Management,,,Day Scholar,95000,0,95000,Merit,10000,,Active
STU-00211,Trivikram Gupta,Male,2003-07-03,B+,9465839040,trivikram.00211@student.aits.edu.in,23A81A050091,994247573582,XXXX-XXXX-8063,https://randomuser.me/api/portraits/men/14.jpg,AITS/TC/2023/2781,"Flat 205, Ramdev Residency, Uppal",Hyderabad,Telangana,500079,Charan Gupta,Ramya Gupta,9811474491,Charan Gupta,200000,2,BC-D,Hindu,Perika,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.07,7.8,0,NRI,,,Day Scholar,95000,0,95000,EBC,20000,,Active
STU-00212,Aakash Joshi,Male,2004-08-21,O+,9808846515,aakash.00212@student.aits.edu.in,23A81A050092,199048311937,XXXX-XXXX-4565,https://randomuser.me/api/portraits/men/15.jpg,AITS/TC/2023/8122,"H.No 2-45, Main Road",Rajahmundry,Andhra Pradesh,533101,Harsha Joshi,Manasa Joshi,9260219920,Harsha Joshi,800000,1,BC-A,Hindu,Kummari,Indian,Urdu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,6.7,9.09,0,EAMCET,TS36956,42497,Hosteller,95000,55000,150000,,0,,Active
STU-00213,Bhaskar Chowdary,Male,2006-10-17,O+,9534003670,bhaskar.00213@student.aits.edu.in,23A81A050093,241079525598,XXXX-XXXX-5819,https://randomuser.me/api/portraits/men/16.jpg,AITS/TC/2023/8780,"H.No 4-56/2, Near Water Tank, Alwal",Hyderabad,Telangana,500010,Uday Chowdary,Akshitha Chowdary,9485735987,Uday Chowdary,200000,2,SC,Hindu,Madiga,Indian,Hindi,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,6.07,6.28,0,Management,,,Day Scholar,95000,0,95000,SC/ST Post-Matric,45000,Route-3,Active
STU-00214,Farida Joshi,Female,2004-07-05,O+,9409743234,farida.00214@student.aits.edu.in,23A81A050094,240316865387,XXXX-XXXX-3200,https://randomuser.me/api/portraits/women/17.jpg,AITS/TC/2023/7303,"Flat 201, Sri Sai Residency, Kompally",Hyderabad,Telangana,500028,Lahari Joshi,Manasa Joshi,9568940756,Lahari Joshi,250000,0,BC-C,Muslim,Laddaf,Indian,Urdu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,6.43,6.63,0,Management,,,Hosteller,95000,55000,150000,,0,,Active
STU-00215,Ramya Arora,Female,2006-10-16,A+,9884812266,ramya.00215@student.aits.edu.in,23A81A050095,882700881218,XXXX-XXXX-9220,https://randomuser.me/api/portraits/women/18.jpg,AITS/TC/2023/2279,"Plot 22, Nagendra Nagar, Nacharam",Hyderabad,Telangana,500014,Sai Arora,Gayathri Arora,9618905205,Sai Arora,500000,0,BC-A,Hindu,Mudaliar,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,5.97,7.27,0,Lateral Entry,TSLAT5578,3908,Day Scholar,95000,0,95000,,0,,Active
STU-00216,Siddharth Sinha,Male,2004-10-02,AB+,9468879895,siddharth.00216@student.aits.edu.in,23A81A050096,956996442263,XXXX-XXXX-1176,https://randomuser.me/api/portraits/men/19.jpg,AITS/TC/2023/1447,"Flat 103, Sunrise Apartments, Ameerpet",Hyderabad,Telangana,500083,Madhu Sinha,Sreedevi Sinha,9478939097,Madhu Sinha,400000,1,OC,Hindu,Velama,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,6.03,6.79,0,EAMCET,TS18050,63018,Day Scholar,95000,0,95000,,0,,Active
STU-00217,Bhavana Raju,Female,2006-05-09,A+,9242312411,bhavana.00217@student.aits.edu.in,23A81A050097,407587509263,XXXX-XXXX-5509,https://randomuser.me/api/portraits/women/20.jpg,AITS/TC/2023/9125,"Flat 304, Haritha Apartments, Miyapur",Hyderabad,Telangana,500087,Mahesh Raju,Geethanjali Raju,9735408331,Mahesh Raju,250000,2,BC-A,Hindu,Yadav,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.97,5.5,0,EAMCET,TS73559,24699,Day Scholar,95000,0,95000,,0,Route-3,Active
STU-00218,Amarnath Joshi,Male,2005-11-15,A-,9879535586,amarnath.00218@student.aits.edu.in,23A81A050098,283126988794,XXXX-XXXX-4454,https://randomuser.me/api/portraits/men/21.jpg,AITS/TC/2023/8775,"H.No 2-45, Main Road",Siddipet,Telangana,502103,Rahul Joshi,Urvashi Joshi,9979964724,Rahul Joshi,200000,0,BC-A,Hindu,Padmasali,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.26,5.73,0,NRI,,,Day Scholar,95000,0,95000,EBC,20000,,Active
STU-00219,Deepthi Arora,Female,2006-05-26,O-,9581917476,deepthi.00219@student.aits.edu.in,23A81A050099,844670037287,XXXX-XXXX-6172,https://randomuser.me/api/portraits/women/22.jpg,AITS/TC/2023/4961,"H.No 2-45, Main Road",Secunderabad,Telangana,500003,Raghav Arora,Kavya Arora,9479920016,Raghav Arora,600000,2,BC-C,Muslim,Laddaf,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.25,8.72,0,EAMCET,TS45007,13881,Hosteller,95000,55000,150000,,0,,Active
STU-00220,Zaheer Pillai,Male,2004-11-23,B-,9293184033,zaheer.00220@student.aits.edu.in,23A81A050100,702640905116,XXXX-XXXX-1173,https://randomuser.me/api/portraits/men/23.jpg,AITS/TC/2023/4552,"Plot 12, Srinivasa Nagar, Medchal",Hyderabad,Telangana,500011,Amarnath Pillai,Tejasvi Pillai,9663998215,Amarnath Pillai,200000,2,BC-A,Hindu,Goud,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.02,7.17,0,EAMCET,TS14461,4106,Hosteller,95000,55000,150000,EBC,20000,,Active
STU-00221,Vamsi Prasad,Male,2006-10-05,O+,9503682299,vamsi.00221@student.aits.edu.in,23A81A050101,940337816183,XXXX-XXXX-4027,https://randomuser.me/api/portraits/men/24.jpg,AITS/TC/2023/5230,"Door No 4-12, Near Temple",Nalgonda,Telangana,508001,Ishaan Prasad,Manasa Prasad,9181297478,Ishaan Prasad,800000,3,OC,Hindu,Brahmin,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.23,7.75,0,EAMCET,TS31229,10698,Hosteller,95000,55000,150000,,0,,Active
STU-00222,Rahul Nair,Male,2003-02-16,B-,9315466821,rahul.00222@student.aits.edu.in,23A81A050102,532117956253,XXXX-XXXX-3923,https://randomuser.me/api/portraits/men/25.jpg,AITS/TC/2023/1014,"H.No 2-45, Main Road, Bachupally",Hyderabad,Telangana,500079,Durga Nair,Swapna Nair,9759241286,Durga Nair,200000,3,BC-D,Hindu,Mudiraj,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.03,5.68,0,EAMCET,TS19229,75887,Day Scholar,95000,0,95000,EBC,20000,,Active
STU-00223,Sharath Patil,Male,2005-12-11,AB-,9520187781,sharath.00223@student.aits.edu.in,23A81A050103,102468061102,XXXX-XXXX-9444,https://randomuser.me/api/portraits/men/26.jpg,AITS/TC/2023/2485,"Flat 3A, Residency",Vikarabad,Telangana,501101,Durga Patil,Revathi Patil,9881434315,Durga Patil,200000,1,OC,Hindu,Komati,Indian,Urdu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,8.25,7.03,0,EAMCET,TS84349,71163,Day Scholar,95000,0,95000,,0,,Active
STU-00224,Chandana Patel,Female,2006-08-25,O+,9923031795,chandana.00224@student.aits.edu.in,23A81A050104,809914966842,XXXX-XXXX-4327,https://randomuser.me/api/portraits/women/27.jpg,AITS/TC/2023/4907,"H.No 9-12, Old Bowenpally, Secunderabad",Hyderabad,Telangana,500094,Sandeep Patel,Bhargavi Patel,9847197907,Sandeep Patel,600000,2,BC-B,Hindu,Agnikula Kshatriya,Indian,Urdu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.24,6.85,0,EAMCET,TS92941,58407,Hosteller,95000,55000,150000,,0,,Active
STU-00225,Tarun Desai,Male,2004-08-18,O+,9995769426,tarun.00225@student.aits.edu.in,23A81A050105,597407799360,XXXX-XXXX-1268,https://randomuser.me/api/portraits/men/28.jpg,AITS/TC/2023/1750,"Flat 205, Ramdev Residency, Uppal",Hyderabad,Telangana,500015,Abhishek Desai,Pooja Desai,9327287704,Abhishek Desai,1000000,1,BC-C,Muslim,Pinjari,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.18,6.25,0,EAMCET,TS19441,5833,Hosteller,95000,55000,150000,Merit,10000,,Active
STU-00226,Latha Raju,Female,2006-03-21,AB+,9153641985,latha.00226@student.aits.edu.in,23A81A050106,438892944302,XXXX-XXXX-2594,https://randomuser.me/api/portraits/women/29.jpg,AITS/TC/2023/9943,"H.No 2-45, Main Road",Eluru,Andhra Pradesh,534001,Suresh Raju,Pooja Raju,9633803762,Suresh Raju,1500000,2,OC,Hindu,Reddy,Indian,Hindi,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,8.48,4.77,0,Management,,,Day Scholar,95000,0,95000,Merit,10000,,Active
STU-00227,Bindhu Murthy,Female,2006-10-06,O+,9460244389,bindhu.00227@student.aits.edu.in,23A81A050107,229120554844,XXXX-XXXX-5487,https://randomuser.me/api/portraits/women/30.jpg,AITS/TC/2023/5648,"Door No 4-12, Near Temple",Khammam,Telangana,507001,Trivikram Murthy,Keerthi Murthy,9571008888,Trivikram Murthy,300000,3,OC,Hindu,Kamma,Indian,Kannada,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.33,7.23,0,Management,,,Day Scholar,95000,0,95000,,0,Route-2,Active
STU-00228,Jayanth Raju,Male,2005-03-21,A+,9390930074,jayanth.00228@student.aits.edu.in,23A81A050108,596167880015,XXXX-XXXX-7750,https://randomuser.me/api/portraits/men/31.jpg,AITS/TC/2023/9842,"H.No 2-45, Main Road",Visakhapatnam,Andhra Pradesh,530001,Aakash Raju,Ramya Raju,9870086298,Aakash Raju,800000,2,OC,Hindu,Kapu,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,8.11,7.42,0,Management,,,Day Scholar,95000,0,95000,,0,Route-6,Active
STU-00229,Ishaan Murthy,Male,2004-01-07,AB+,9220988280,ishaan.00229@student.aits.edu.in,23A81A050109,266630183907,XXXX-XXXX-8772,https://randomuser.me/api/portraits/men/32.jpg,AITS/TC/2023/8287,"H.No 4-56/2, Near Water Tank, Alwal",Hyderabad,Telangana,500016,Naga Murthy,Nandini Murthy,9325045286,Naga Murthy,600000,1,BC-B,Hindu,Agnikula Kshatriya,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,8.17,8.97,0,EAMCET,TS16875,71432,Day Scholar,95000,0,95000,,0,,Active
STU-00230,Kalyan Singh,Male,2005-12-22,B+,9449701561,kalyan.00230@student.aits.edu.in,23A81A050110,955686605965,XXXX-XXXX-2804,https://randomuser.me/api/portraits/men/33.jpg,AITS/TC/2023/5418,"H.No 7-23, AS Rao Nagar",Hyderabad,Telangana,500062,Aditya Singh,Aparna Singh,9336934839,Aditya Singh,200000,1,BC-A,Hindu,Padmasali,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.76,8.27,0,EAMCET,TS89879,60636,Day Scholar,95000,0,95000,EBC,20000,,Active
STU-00231,Sravani Kumar,Female,2006-05-05,B+,9219302664,sravani.00231@student.aits.edu.in,23A81A050111,614758923004,XXXX-XXXX-8513,https://randomuser.me/api/portraits/women/34.jpg,AITS/TC/2023/5573,"Flat 205, Ramdev Residency, Uppal",Hyderabad,Telangana,500038,Praveen Kumar,Indira Kumar,9268349963,Praveen Kumar,1500000,3,BC-B,Hindu,Beri Chetty,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,4.0,7.62,0,EAMCET,TS63961,69389,Hosteller,95000,55000,150000,Merit,10000,,Active
STU-00232,Madhuri Goud,Female,2005-06-14,A-,9722197986,madhuri.00232@student.aits.edu.in,23A81A050112,752523556579,XXXX-XXXX-3440,https://randomuser.me/api/portraits/women/35.jpg,AITS/TC/2023/7662,"H.No 2-45, Main Road",Jagtial,Telangana,505327,Pavan Goud,Ashwini Goud,9887564180,Pavan Goud,1000000,0,BC-B,Hindu,Agnikula Kshatriya,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,6.84,7.41,0,NRI,,,Hosteller,95000,55000,150000,Merit,10000,,Active
STU-00233,Prudhvi Shah,Male,2004-04-21,O+,9197420069,prudhvi.00233@student.aits.edu.in,23A81A050113,624054429639,XXXX-XXXX-5994,https://randomuser.me/api/portraits/men/36.jpg,AITS/TC/2023/9887,"H.No 2-45, Main Road",Ongole,Andhra Pradesh,523001,Himanshu Shah,Sravanthi Shah,9928751533,Himanshu Shah,250000,2,BC-A,Hindu,Goud,Indian,Urdu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,6.04,8.41,0,EAMCET,TS92222,10266,Day Scholar,95000,0,95000,,0,,Active
STU-00234,Lokesh Chowdary,Male,2004-12-02,O+,9652694084,lokesh.00234@student.aits.edu.in,23A81A050114,502329570945,XXXX-XXXX-1844,https://randomuser.me/api/portraits/men/37.jpg,AITS/TC/2023/4437,"H.No 5-34, Mehdipatnam",Hyderabad,Telangana,500089,Pavan Chowdary,Aruna Chowdary,9493454438,Pavan Chowdary,250000,2,BC-D,Hindu,Munnur Kapu,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,5.76,7.04,0,EAMCET,TS53899,32278,Hosteller,95000,55000,150000,,0,,Active
STU-00235,Girish Bhat,Male,2004-05-17,O+,9830387900,girish.00235@student.aits.edu.in,23A81A050115,402464177472,XXXX-XXXX-1892,https://randomuser.me/api/portraits/men/38.jpg,AITS/TC/2023/2075,"H.No 5-34, Mehdipatnam",Hyderabad,Telangana,500072,Nithish Bhat,Deepthi Bhat,9990733087,Nithish Bhat,200000,1,BC-B,Hindu,Beri Chetty,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,5.87,6.16,2,NRI,,,Hosteller,95000,55000,150000,EBC,20000,,Active
STU-00236,Eswari Malhotra,Female,2006-02-13,O+,9291997732,eswari.00236@student.aits.edu.in,23A81A050116,185713060010,XXXX-XXXX-2791,https://randomuser.me/api/portraits/women/39.jpg,AITS/TC/2023/9513,"H.No 2-45, Main Road, Bachupally",Hyderabad,Telangana,500073,Srinath Malhotra,Dharani Malhotra,9319318381,Srinath Malhotra,1000000,3,OC,Hindu,Brahmin,Indian,Tamil,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,5.72,8.19,0,EAMCET,TS72115,46442,Day Scholar,95000,0,95000,Merit,10000,Route-4,Active
STU-00237,Amarnath Sinha,Male,2004-11-21,O-,9944846231,amarnath.00237@student.aits.edu.in,23A81A050117,633977420072,XXXX-XXXX-9686,https://randomuser.me/api/portraits/men/40.jpg,AITS/TC/2023/9770,"H.No 3-67, Dilsukhnagar",Hyderabad,Telangana,500082,Prudhvi Sinha,Fathima Sinha,9947556242,Prudhvi Sinha,400000,0,OC,Hindu,Brahmin,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,6.57,8.28,0,EAMCET,TS16202,20443,Hosteller,95000,55000,150000,,0,,Active
STU-00238,Ramya Babu,Female,2005-04-04,AB+,9144186034,ramya.00238@student.aits.edu.in,23A81A050118,452160573673,XXXX-XXXX-3072,https://randomuser.me/api/portraits/women/41.jpg,AITS/TC/2023/8504,"Flat 102, Laxmi Towers, Kukatpally",Hyderabad,Telangana,500036,Uday Babu,Rachana Babu,9137247123,Uday Babu,500000,3,OC,Hindu,Brahmin,Indian,Tamil,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.48,7.56,1,EAMCET,TS79945,40526,Hosteller,95000,55000,150000,,0,,Active
STU-00239,Srinath Reddy,Male,2004-11-23,A-,9417351774,srinath.00239@student.aits.edu.in,23A81A050119,932983178144,XXXX-XXXX-3409,https://randomuser.me/api/portraits/men/42.jpg,AITS/TC/2023/4197,"Door No 4-12, Near Temple",Medak,Telangana,502110,Ganesh Reddy,Sahithi Reddy,9614302181,Ganesh Reddy,150000,0,BC-B,Hindu,Agnikula Kshatriya,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,6.73,6.93,0,Management,,,Day Scholar,95000,0,95000,EBC,20000,,Active
STU-00240,Girish Patil,Male,2005-01-03,O-,9678115797,girish.00240@student.aits.edu.in,23A81A050120,593274637666,XXXX-XXXX-2431,https://randomuser.me/api/portraits/men/43.jpg,AITS/TC/2023/2435,"Flat 103, Sunrise Apartments, Ameerpet",Hyderabad,Telangana,500050,Balu Patil,Indira Patil,9649278898,Balu Patil,150000,3,BC-A,Hindu,Yadav,Indian,Hindi,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2023,2027,3,B,5,7.17,7.5,0,Management,,,Day Scholar,95000,0,95000,EBC,20000,,Active
STU-00241,Eswari Mehta,Female,2004-08-10,AB-,9275868541,eswari.00241@student.aits.edu.in,24A81A050001,902324255306,XXXX-XXXX-7944,https://randomuser.me/api/portraits/women/44.jpg,AITS/TC/2024/3243,"H.No 2-45, Main Road",Karimnagar,Telangana,505001,Harsha Mehta,Swapna Mehta,9425591954,Harsha Mehta,800000,3,BC-B,Hindu,Agnikula Kshatriya,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2024,2028,2,A,3,8.26,7.94,1,Management,,,Day Scholar,95000,0,95000,,0,,Active
STU-00242,Bindhu Joshi,Female,2005-09-16,O-,9145347243,bindhu.00242@student.aits.edu.in,24A81A050002,433225932101,XXXX-XXXX-9095,https://randomuser.me/api/portraits/women/45.jpg,AITS/TC/2024/6927,"H.No 2-45, Main Road",Mahbubnagar,Telangana,509001,Aarav Joshi,Anusha Joshi,9382047307,Aarav Joshi,400000,3,SC,Hindu,Arundhatiya,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2024,2028,2,A,3,5.62,7.48,0,EAMCET,TS64677,24510,Day Scholar,95000,0,95000,SC/ST Post-Matric,45000,Route-2,Active
STU-00243,Vivek Arora,Male,2005-11-22,B+,9611144821,vivek.00243@student.aits.edu.in,24A81A050003,864393620857,XXXX-XXXX-2959,https://randomuser.me/api/portraits/men/46.jpg,AITS/TC/2024/9419,"Flat 201, Sri Sai Residency, Kompally",Hyderabad,Telangana,500043,Venkat Arora,Hema Arora,9162825060,Venkat Arora,250000,1,SC,Hindu,Madiga,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2024,2028,2,A,3,6.29,8.49,2,EAMCET,TS16932,36739,Day Scholar,95000,0,95000,SC/ST Post-Matric,45000,Route-2,Active
STU-00244,Kavya Nair,Female,2007-10-25,B-,9279460824,kavya.00244@student.aits.edu.in,24A81A050004,454522544972,XXXX-XXXX-6180,https://randomuser.me/api/portraits/women/47.jpg,AITS/TC/2024/4622,"Door No 4-12, Near Temple",Nalgonda,Telangana,508001,Deepak Nair,Eesha Nair,9722820339,Deepak Nair,500000,2,OC,Hindu,Velama,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2024,2028,2,A,3,7.5,6.39,1,Management,,,Day Scholar,95000,0,95000,,0,Route-9,Active
STU-00245,Uday Kapoor,Male,2007-07-15,O+,9182034227,uday.00245@student.aits.edu.in,24A81A050005,998148810527,XXXX-XXXX-3150,https://randomuser.me/api/portraits/men/48.jpg,AITS/TC/2024/2287,"H.No 3-67, Dilsukhnagar",Hyderabad,Telangana,500098,Naga Kapoor,Sravani Kapoor,9977288628,Naga Kapoor,800000,2,BC-B,Hindu,Agnikula Kshatriya,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2024,2028,2,A,3,7.67,9.34,0,EAMCET,TS13769,16544,Day Scholar,95000,0,95000,,0,Route-3,Active
STU-00246,Ganesh Naidu,Male,2007-08-25,O+,9563048450,ganesh.00246@student.aits.edu.in,24A81A050006,314930973664,XXXX-XXXX-2766,https://randomuser.me/api/portraits/men/49.jpg,AITS/TC/2024/5544,"H.No 2-45, Main Road",Suryapet,Telangana,508213,Jayanth Naidu,Pooja Naidu,9371670077,Jayanth Naidu,150000,0,BC-C,Muslim,Dudekula,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2024,2028,2,A,3,7.71,8.25,0,EAMCET,TS87018,27217,Hosteller,95000,55000,150000,EBC,20000,,Active
STU-00247,Bhaskar Shah,Male,2006-09-25,A-,9882278994,bhaskar.00247@student.aits.edu.in,24A81A050007,364625632891,XXXX-XXXX-9272,https://randomuser.me/api/portraits/men/50.jpg,AITS/TC/2024/3963,"Flat 201, Sri Sai Residency, Kompally",Hyderabad,Telangana,500077,Dinesh Shah,Rachana Shah,9305672580,Dinesh Shah,400000,0,BC-D,Hindu,Mudiraj,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2024,2028,2,A,3,6.32,8.39,0,EAMCET,TS76085,63221,Hosteller,95000,55000,150000,,0,,Active
STU-00248,Ramana Arora,Male,2006-09-08,O+,9537633515,ramana.00248@student.aits.edu.in,24A81A050008,933708323053,XXXX-XXXX-6149,https://randomuser.me/api/portraits/men/51.jpg,AITS/TC/2024/8273,"H.No 2-45, Main Road, Bachupally",Hyderabad,Telangana,500073,Naga Arora,Rachana Arora,9409528911,Naga Arora,1000000,2,OC,Hindu,Brahmin,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2024,2028,2,A,3,6.99,8.72,0,Management,,,Hosteller,95000,55000,150000,Merit,10000,,Active
STU-00249,Sreedevi Iyer,Female,2004-04-28,O+,9174742261,sreedevi.00249@student.aits.edu.in,24A81A050009,623137480925,XXXX-XXXX-7020,https://randomuser.me/api/portraits/women/52.jpg,AITS/TC/2024/3764,"Flat 103, Sunrise Apartments, Ameerpet",Hyderabad,Telangana,500096,Suresh Iyer,Revathi Iyer,9570361572,Suresh Iyer,1000000,2,OC,Hindu,Reddy,Indian,Hindi,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2024,2028,2,A,3,6.27,4.81,0,Management,,,Hosteller,95000,55000,150000,Merit,10000,,Active
STU-00250,Sirisha Patel,Female,2006-10-28,AB-,9534102044,sirisha.00250@student.aits.edu.in,24A81A050010,353930329960,XXXX-XXXX-7958,https://randomuser.me/api/portraits/women/53.jpg,AITS/TC/2024/3205,"Flat 403, Green Valley, Quthbullapur",Hyderabad,Telangana,500092,Abhishek Patel,Prasanna Patel,9610914579,Abhishek Patel,1500000,3,OBC,Muslim,Pathan,Indian,Telugu,B.Tech,CSE,dept-cse,CSE,Computer Science & Engineering,A05,2024,2028,2,A,3,7.95,7.88,0,NRI,,,Hosteller,95000,55000,150000,Merit,10000,,Active
